211,0.34165,0.610636,0.927675,0,0,0
2212,1.66201,0.297898,0.886829,0,0.0737926,0.073106
211,1.5613,0.352332,0.983562,0,0.139391,0.119112
211,0.377661,0.657525,0.943148,0,0,0
211,1.52056,0.428146,0.983649,0,0.223163,0.202106
2212,0.903487,0.190324,0.692642,120,0.0773632,0
211,0.53666,0.268305,0.958529,0,0.0154269,0.0541543
2212,1.5169,0.579032,0.928291,0,0.0154269,0.0541543
2212,3.8201,0.374196,0.990386,0,0.248066,0.276219
211,1.15511,0.147511,1.00904,0,0.0684367,0
2212,1.27871,0.283721,0.817094,0,0.28542,0
2212,0.915694,0.217048,0.705263,0,0.0670176,0.0763561
2212,2.62379,0.228845,0.937067,0,0.0265965,0.274159
2212,1.31563,0.602178,0.801248,0,0,0
211,0.808728,0.248188,0.968954,0,0.0243534,0.0766766
2212,0.915694,0.542087,0.697482,0,0.0552987,0
211,0.535439,0.721595,0.979084,0,0,0
2212,0.960861,0.274241,0.72191,0,0.109911,0.104921
211,1.18196,0.427616,1.01928,0,0.0441749,0.0419776
2212,0.886244,0.49602,0.686825,0,0.154498,0
2212,0.611124,0.709493,0.549595,0,0,0
211,0.717632,0.512479,0.984819,0,0,0
2212,2.15518,0.280981,0.926656,0,0.179767,0.124971
211,0.556497,0.722092,0.978918,0,0,0
2212,0.802625,0.386195,0.652679,0,0.0918288,0
2212,0.914321,0.444653,0.698263,0,0.0665141,0.0772717
321,0.696117,0.660013,0.814098,0,0,0
2212,1.5494,0.361946,0.856261,0,0.0347448,0.110826
211,0.690776,1.04766,0.976785,0,0,0
2212,3.20729,0.167673,0.966352,0,0.0287938,0.0533761
2212,0.658579,0.588413,0.568518,0,0,0
211,0.536965,0.338853,0.96051,74,0.0213321,0.151385
2212,1.2813,0.582482,0.819041,0,0.0390936,0.0791485
211,2.61219,0.346439,0.986672,0,0.049897,0.274479
2212,1.36095,0.147539,0.824,0,0,0
211,1.34661,0.241262,0.984269,0,0.251499,0.0959029
2212,0.99321,0.755494,0.733585,0,0,0
211,0.596323,0.722834,0.971532,0,0,0
2212,2.49073,0.210577,0.926961,0,0.0330968,0.515953
211,0.217136,1.08713,0.833471,0,0,0
2212,0.911574,0.963322,0.687028,0,0,0
211,0.62974,1.07605,0.979313,0,0,0
211,0.67628,0.314146,0.970533,0,0.0327764,0.244495
2212,2.13901,0.307514,0.913705,0,0.0353857,0.253925
211,0.965896,0.392164,0.994621,0,0,0.154223
2212,2.07568,0.260995,0.946342,0,0.0276036,0
211,0.238346,0.607362,0.858769,0,0,0
211,1.27626,0.473812,1.00456,0,0.120577,0
211,0.292363,0.551673,0.90354,0,0,0
211,0.566873,0.730446,0.975421,0,0,0
211,1.19387,0.282642,1.00743,0,0.131014,0
211,0.66331,0.333182,0.963047,0,0.0266423,0.0564889
2212,2.22171,0.298324,0.929577,0,0.0366217,0.0704967
211,2.29145,0.196985,0.990158,0,0.0610208,0.397253
2212,1.08629,0.401766,0.584059,0,0.192309,0
211,1.06691,0.374344,0.990761,0,0.0404669,0.0643626
211,0.341192,1.1937,0.893164,0,0,0
211,0.433051,0.67506,0.960235,0,0,0
2212,1.55779,0.234162,0.865517,0,0.0349737,0.349874
211,0.776074,0.778045,0.966043,0,0,0
2212,0.966506,0.476801,0.73396,0,0.0517739,0.161227
2212,0.66804,0.53669,0.58142,0,0.0728771,0
2212,1.01106,0.49764,0.723967,0,0,0
211,0.39826,0.755311,0.946095,117,0,0
2212,1.74578,0.397926,0.879137,0,0.0254063,0.0617533
321,0.535286,0.723707,0.727967,0,0,0
211,0.834669,0.698415,0.97876,0,0,0
2212,0.771954,0.50196,0.639633,0,0.0322271,0.0744793
211,0.294347,0.512272,0.905443,0,0,0
321,1.9411,0.179944,0.976017,0,0.0306249,0.0461891
211,1.7882,0.466498,1.00496,0,0.220188,0.186084
2212,1.35195,0.316465,0.816234,0,0.168231,0.118013
2212,2.88075,0.470057,0.946293,0,0.112474,0.0553445
211,1.76226,0.220176,1.0019,0,0.0346075,0.056672
211,0.890059,0.315134,0.997849,0,0.0331426,0.0721904
211,1.56771,0.252396,0.99182,0,0.274617,0.0921492
211,0.230869,1.61288,0.854428,34,0,0
211,1.70291,0.314713,1.00246,0,0.233875,0.0808881
2212,1.1397,0.636057,0.765743,0,0.0831769,0.131563
2212,1.50103,0.356987,0.846007,0,0,0.0592813
211,1.16533,0.371165,0.996665,0,0.0280156,0.0649577
2212,0.907912,0.473096,0.692393,0,0.0690318,0.0827649
211,0.302434,0.306288,0.925982,0,0,0
2212,0.828565,0.516654,0.664902,0,0.072282,0.0365301
2212,0.900893,0.55232,0.695948,0,0.178164,0.0752575
2212,2.29908,0.361787,0.93511,0,0.19144,0.340993
211,0.767681,0.478887,0.978991,22,0.0428473,0
321,1.79049,0.510015,0.97063,0,0.0357061,0.338704
2212,1.67453,0.123632,0.876956,0,0.0684367,0.119112
2212,2.19303,0.282124,0.909227,0,0.183612,0.100755
-11,0.965438,0.175186,0.999518,16,0.226139,0
321,0.581827,0.797519,0.75769,0,0,0
2212,2.02487,0.470071,0.928904,0,0.0375372,0.376654
211,0.298161,1.02049,0.896327,0,0,0
211,0.865492,0.545057,0.989813,0,0.0635386,0
211,0.211185,1.21088,0.845048,0,0,0
2212,0.701305,0.282806,0.598834,0,0.090959,0
211,1.14031,0.368946,1.00263,0,0.105928,0.0312657
211,0.703288,0.599604,0.967748,66,0,0
211,0.783246,0.439327,0.995121,0,0.0539254,0.0415198
211,2.16114,0.26172,0.996276,0,0,0.195468
2212,1.6408,0.31107,0.880229,0,0.0303502,0.0636301
2212,1.34813,0.326594,0.80456,0,0.0361181,0.136828
211,0.419165,0.502838,0.952875,0,0,0
2212,0.888991,0.698378,0.691414,0,0,0
211,0.316167,1.13331,0.90737,0,0,0
211,0.489509,0.538161,0.948852,0,0,0
2212,1.41787,0.238921,0.831669,119,0.0364385,0.0603342
211,0.473335,0.660875,0.977599,0,0,0
211,1.50958,0.231185,0.98584,0,0.0323186,0.0698558
211,1.59152,0.530266,0.978831,0,0.050721,0.0657359
2212,2.05722,0.218378,0.89965,0,0.0364385,0.243397
211,0.473945,0.846352,0.993031,0,0,0
2212,1.07698,0.22232,0.77318,0,0.0563973,0
211,0.439155,0.944922,0.943503,0,0,0
2212,1.14473,0.478755,0.763089,0,0.0449073,0.1149
211,0.330968,1.66541,0.919059,8,0,0
2212,1.34539,0.388831,0.83859,0,0.0455482,0.108904
211,0.493019,1.47937,0.973672,0,0,0
211,0.983597,0.184275,0.996454,176,0.0241245,0.047425
211,0.265202,0.847465,0.888713,0,0,0
2212,2.17456,0.316611,0.911722,0,0.0320897,0.0350652
2212,0.962386,0.506252,0.71414,0,0.125109,0
211,0.446937,0.719732,0.950825,0,0,0
2212,2.07126,0.34932,0.920051,0,0.301259,0.206088
2212,2.71626,0.327234,0.950133,0,0.0352941,0.0460059
2212,1.33303,0.387241,0.811875,0,0.0376745,0.110002
211,0.660105,0.268493,0.985976,0,0.03122,0.0537423
211,0.502022,1.48526,0.976266,0,0,0
211,0.437171,0.853464,0.95253,0,0,0
2212,1.49416,0.225689,0.84252,0,0.0498054,0.174411
211,0.536507,0.730501,0.965232,0,0,0
2212,0.792096,0.449066,0.639991,0,0.112886,0
211,0.278172,1.16036,0.895254,0,0,0
2212,2.71519,0.289195,0.952465,0,0.299611,0.165301
211,2.10391,0.238437,0.991286,0,0.064683,0.137652
321,1.47356,0.420258,0.961444,0,0.0353857,0.0596933
2212,1.04005,0.424092,0.743101,0,0.0480659,0.15111
2212,0.859846,0.198893,0.679652,126,0.114763,0.200046
211,1.46761,0.173657,0.975375,0,0.0163882,0.30135
211,0.670176,0.652779,0.994193,0,0,0
211,0.610208,0.909065,0.964312,0,0,0
211,1.80682,0.25768,0.995386,0,0.182422,0.306752
211,0.311589,0.862991,0.894614,0,0,0
2212,1.83474,0.389228,0.919693,0,0.0281987,0.0450446
211,0.566262,0.803314,0.982049,0,0,0
211,0.836957,0.434917,0.972663,5,0.159487,0
2212,2.28824,0.314772,0.931658,0,0.0180362,0.0654154
211,0.809796,0.629201,0.990626,0,0,0
2212,1.08751,0.232543,0.754937,93,0,0
211,0.658579,1.02561,0.961978,0,0,0
211,0.252689,0.764574,0.859112,0,0,0
2212,1.15373,0.30888,0.768688,0,0.0439002,0.122042
2212,2.74388,0.365712,0.956761,0,0.0396429,0.0405585
211,0.387579,0.915944,0.938228,0,0,0
211,0.581979,0.243825,0.956827,172,0,0
211,0.949569,0.707583,0.982504,0,0,0
211,0.557565,0.592548,0.964554,21,0,0
211,0.420539,1.40232,0.92737,0,0,0
2212,1.67391,0.241916,0.85724,0,0.084184,0.117052
321,0.643473,0.893679,0.780662,0,0,0
2212,2.16388,0.34652,1.06294,0,0.0168002,0.306203
2212,1.43557,0.436344,0.846892,0,0.0864271,0
211,2.69795,0.158715,0.9988,0,0.371435,0.322774
211,0.364996,0.302296,0.930828,0,0,0
211,0.626841,0.549244,0.600856,0,0,0
2212,0.83299,0.353244,0.669393,0,0.0725567,0.0299382
2212,1.10277,0.427943,0.754689,0,0.17496,0.102129
211,1.75525,0.36382,0.993041,0,0.0313573,0.249943
211,0.832074,0.544178,0.987372,0,0.0312657,0.0493935
211,0.374151,1.52141,0.938652,0,0,0
211,1.45357,0.370545,0.981464,0,0.0351568,0.0416571
211,1.39376,0.596151,1.00829,0,0.122774,0
211,1.04753,0.394847,0.891714,0,0.164889,0.0457313
321,1.97147,0.354573,0.975129,0,0.0382696,0.0444495
2212,2.49165,0.365599,0.936008,0,0.0590066,0.278233
211,0.508431,1.08003,0.980587,0,0,0
211,0.949569,0.248911,0.98756,0,0.128817,0.119112
2212,2.36561,0.346324,0.92956,0,0.07187,0.211948
211,2.93385,0.206184,1.00618,0,0.0254978,0.0460975
211,0.479896,1.09127,0.953974,19,0,0
2212,1.70825,0.416263,0.872783,0,0.0261845,0.0646372
2212,1.27459,0.409627,0.791099,0,0.0459602,0.0992905
211,0.372778,0.657901,0.91917,0,0,0
2212,2.43641,0.376677,0.922138,0,0.114305,0.111879
211,0.814984,0.724304,0.990088,0,0,0
211,1.67987,0.44159,0.997631,0,0.0442664,0.304143
211,0.708171,0.704043,1.00282,0,0,0
211,0.373083,1.55351,0.957021,100,0,0
211,1.37606,0.299644,0.983641,0,0.0386358,0.154269
211,0.421759,0.839372,0.978226,0,0,0
211,0.471962,0.564682,0.950942,14,0,0
2212,1.02602,0.198594,0.733068,0,0.0516823,0.140993
321,2.15854,0.429878,0.980184,0,0,0.0559854
2212,0.850385,0.356071,0.673025,0,0.0731518,0
211,0.522469,0.532904,0.96557,0,0,0
211,1.8262,0.414501,1.00365,0,0.238499,0
2212,2.916,0.240423,0.971333,0,0.275807,0
211,1.22164,0.222777,1.00349,0,0.0280613,0.063859
211,2.42939,0.147571,0.995743,0,0.0346075,0.080705
2212,0.651255,0.188688,0.573574,0,0.0593271,0
2212,0.948348,0.45827,0.719484,0,0.153994,0
2212,1.50393,0.352874,0.839818,0,0.0415198,0.065507
211,0.61799,0.858003,0.973261,0,0,0
2212,1.02434,0.562075,0.73767,0,0.0695354,0.122683
2212,1.26558,0.122224,0.807215,0,0.0369421,0.0552987
211,1.47066,0.299539,1.00482,0,0.0655528,0.238819
2212,0.953841,0.894638,0.717442,0,0,0
211,0.619974,0.224614,0.462352,0,0.115129,0.0443122
211,2.49958,0.455832,0.98518,0,0.0325017,0.0672923
211,0.844129,0.679646,1.00054,0,0,0
2212,0.623789,0.374634,0.549165,0,0,0
211,1.01137,0.224366,0.99102,0,0.0807507,0.199176
211,1.4548,0.315419,1.00302,0,0.0311284,0.198077
211,2.34089,0.35183,0.987276,0,0.405035,0
2212,1.00633,0.588206,0.728056,0,0.0471504,0.118242
2212,0.836194,0.479223,0.676629,0,0.0594186,0.0382239
211,0.5243,0.551103,0.983886,0,0,0
211,0.857404,0.50658,0.987772,0,0,0.0508583
2212,2.16663,0.30229,0.907348,0,0.0303044,0.0605631
2212,1.11681,0.846273,0.758783,0,0,0
2212,2.66361,0.273413,0.919761,0,0.0260929,0.0403754
211,0.465095,1.14215,0.94778,0,0,0
211,2.48402,0.215126,1.00043,0,0.0622568,0.0553902
211,0.934615,0.167689,0.982391,27,0,0
2212,1.12108,0.64619,0.770151,0,0.0498054,0.0709544
211,0.291905,0.738511,0.906862,0,0,0
211,2.54124,0.347428,0.992112,0,0.195102,0.140352
211,0.364691,1.43375,0.947011,0,0,0
2212,1.83474,0.119836,0.903411,73,0.0407416,0.274571
211,1.40612,0.526796,0.998481,0,0.0474708,0.0531472
211,0.972763,0.220684,1.00328,0,0.150927,0.147311
2212,0.737316,0.263888,0.617501,0,0.0927443,0
2212,2.47364,0.300188,0.938545,0,0.260243,0.083772
211,0.226749,0.946946,0.842024,0,0,0
211,1.05745,0.417207,0.986286,14,0.0261845,0.23859
2212,3.02007,0.167606,0.954942,0,0,0.20412
211,0.499428,0.78335,0.979908,0,0,0
2212,0.580148,0.545758,0.532418,0,0,0
211,0.394446,0.949171,0.941489,0,0,0
2212,0.855268,0.704839,0.67692,0,0,0
211,1.39406,0.421157,1.01452,0,0.0337835,0.0455024
211,1.17403,0.755139,0.976856,0,0,0
2212,1.04814,0.236531,0.743252,0,0.0328679,0.115312
2212,0.677958,0.43142,0.583431,0,0.0747997,0
2212,2.05402,0.451774,0.987133,0,0.0239414,0.160998
211,1.96735,0.183897,0.989864,0,0.0808881,0.101167
211,1.95666,0.192252,1.00135,0,0.0256809,0.203662
2212,1.27626,0.246056,0.811415,0,0.0492103,0.260929
211,2.64927,0.172027,0.99134,5,0.374044,0.183383
2212,1.79583,0.424848,0.887872,0,0.0287938,0.333349
211,1.81628,0.252735,0.982705,0,0.0292973,0.0397803
211,0.744183,1.00864,0.963879,0,0,0
2212,1.40566,0.319799,0.82485,0,0.0298466,0.315175
211,1.79431,0.16145,0.996804,43,0.116091,0.269764
2212,2.95277,0.35084,0.952062,0,0.0518196,0.477501
2212,0.966354,0.250135,0.716915,0,0.0720073,0.0748455
211,1.38872,0.175241,0.989957,0,0.225269,0.0598764
211,1.08339,0.366485,0.996183,0,0.220142,0.0533303
211,0.346075,0.760696,0.934721,0,0,0
2212,0.940414,0.226186,0.708994,0,0.0800183,0
2212,1.22194,0.223677,0.793826,0,0.045594,0.198764
211,0.414282,0.738968,0.937797,0,0,0
2212,0.458686,0.404029,0.434921,0,0,0
211,1.09819,0.366315,0.982598,0,0.0385443,0.0576791
2212,0.888533,0.875699,0.67946,0,0,0
211,2.56992,0.138327,0.997405,0,0.171984,0.21355
2212,0.561227,0.963925,0.505515,0,0,0
-11,1.43084,0.266338,1.00061,53,0.260426,0.0569009
2212,1.22301,0.447471,0.79095,0,0.0611124,0.113939
211,0.406958,1.02103,0.958864,0,0,0
211,1.0985,0.424135,0.993364,0,0.0246281,0.0590066
2212,1.80865,0.408914,0.895627,0,0.0311284,0.10927
321,2.30823,0.490101,1.0083,0,0.0356146,0.0596017
2212,1.08309,0.144962,0.772698,0,0.047425,0.106523
321,0.662547,0.475645,0.798992,0,0.0542916,0.116228
211,0.691997,0.588495,0.948541,0,0.106386,0
211,0.746471,0.367399,0.985538,18,0.0688945,0
211,1.12383,0.739707,0.997772,0,0,0
2212,1.59731,0.52712,0.867795,0,0.0323644,0.0693523
211,0.604257,0.605648,0.971378,0,0,0
211,0.222324,1.19781,0.826329,0,0,0
2212,2.03632,0.328099,0.890764,0,0.17052,0.193774
211,0.375067,1.30496,0.956726,0,0,0
2212,1.06081,0.323665,0.760274,0,0,0
211,0.656291,0.893052,0.99554,0,0,0
2212,0.881666,0.226074,0.691893,32,0.0670176,0.0644083
211,0.999313,0.579656,0.974414,0,0.0581369,0
211,0.336004,1.40569,0.930782,0,0,0
2212,1.27489,0.295634,0.803374,0,0.0408331,0.0778668
211,1.08248,0.542811,1.02029,0,0,0.0479744
211,0.914015,0.199087,0.98405,0,0,0
211,1.99313,0.406557,1.01179,0,0.0422522,0.396429
2212,1.56619,0.176271,0.856803,0,0.236713,0.326345
211,1.07301,0.359973,0.965361,0,0.143648,0
2212,1.11589,0.344838,0.771395,0,0.139437,0.0825818
211,0.475319,0.590671,0.944862,0,0,0
2212,1.14504,0.498527,0.763411,0,0.0423438,0.150286
211,0.676738,0.790545,0.985623,0,0,0
211,2.2652,0.29198,1.00861,0,0.0754406,0.178256
211,0.454109,0.335461,0.962263,0,0,0
211,0.285801,0.869227,0.899461,0,0,0
211,1.33013,0.352493,1.01542,23,0.0541543,0.0585946
2212,1.05287,0.405389,0.750502,0,0.0789197,0
321,1.29168,0.396615,0.936754,0,0.0475624,0.147631
211,0.428473,0.243317,0.514227,0,0,0
2212,3.33349,0.326971,0.96459,0,0.0426642,0.124193
211,0.245975,1.07971,0.867878,0,0,0
2212,1.28893,0.251734,0.816464,0,0.0832685,0.0125887
211,0.937667,0.683285,1.01056,0,0,0
-11,0.336461,0.145385,1.00114,0,0,0
211,0.305028,1.00098,0.900287,0,0,0
2212,1.99252,0.709216,0.899551,0,0,0
211,0.457618,0.81904,0.938274,63,0,0
211,0.676127,0.646989,0.974397,0,0,0
211,0.698711,0.424552,0.717153,0,0,0
211,0.334478,1.03479,0.925761,0,0,0
211,0.218814,2.0269,0.846977,56,0,0
2212,1.47478,0.397894,0.85201,0,0.0567178,0
211,0.94728,0.811513,0.996883,0,0,0
2212,2.67063,0.359083,0.935622,0,0.0589609,0.271229
211,1.87732,0.389172,0.98469,0,0.0756695,0.379904
2212,2.61723,0.373737,0.947477,0,0.0294347,0.0602884
211,0.96376,0.432915,0.988777,0,0.033463,0.0492103
2212,0.749828,0.476837,0.626215,15,0.0776379,0
2212,1.80087,0.368193,0.879993,0,0.0410163,0.0592813
211,0.489204,0.379427,0.944824,0,0.0462806,0.0779583
211,0.535439,0.591499,0.967804,0,0,0
2212,1.11192,0.414368,0.773016,0,0.0298924,0
211,0.554208,0.793423,0.970444,72,0,0
2212,2.71168,0.388199,1.00234,0,0.1691,0.0198215
211,0.585946,0.546627,0.985596,0,0,0
211,1.11971,0.250276,0.99554,0,0.0243534,0.0474708
2212,2.0444,0.355061,0.899327,0,0.166537,0.227832
211,1.46105,0.483978,1.00409,0,0.0841382,0
211,0.276646,0.95662,0.885266,0,0,0
2212,2.33906,0.256989,0.930113,0,0.234653,0.233967
211,0.484474,0.633493,0.945189,0,0,0
211,0.392462,1.20069,0.943181,0,0,0
2212,1.76806,0.126945,0.899347,0,0.0466926,0.0584115
2212,1.49752,0.428008,0.857923,0,0.0353857,0.0931106
211,0.835737,0.587482,0.974927,0,0.0551614,0
211,0.68101,0.768894,0.973729,153,0,0
2212,2.27298,0.21143,0.914953,153,0.188693,0.172488
211,2.28351,0.254366,1.0005,0,0.0446784,0.0551156
2212,1.24361,0.448843,0.802149,0,0.0983749,0
211,2.00763,0.435874,0.982558,0,0.192996,0.0889906
211,0.323491,0.660737,0.934661,0,0,0
2212,1.05119,0.442841,0.743754,38,0.0481575,0.123781
211,2.22904,0.309616,1.0129,0,0.0708171,0.128908
211,1.21904,0.153257,0.991869,0,0.0146944,0
2212,0.925765,0.367908,0.699794,0,0.1122,0
211,0.548257,0.292395,0.968976,0,0.118379,0
2212,2.50813,0.300319,0.9515,0,0.592996,0.0280156
2212,0.732433,0.715346,0.618772,0,0,0
2212,1.74166,0.266727,0.874963,0,0.0206912,0.0495308
2212,1.27123,0.451985,0.811786,0,0.0358434,0.0840467
211,1.51171,0.360088,0.823782,0,0.221424,0.0496223
2212,1.85946,0.256556,0.884768,0,0.0381781,0.0912795
211,0.367285,0.442187,0.920255,0,0,0
211,1.72763,0.340573,1.01505,0,0.137285,0.267979
211,1.67605,0.246352,0.988198,0,0,0.0484321
2212,0.809644,0.843949,0.656679,0,0,0
2212,0.947433,0.488508,0.711396,0,0.0612497,0.0941634
2212,0.631418,0.42944,0.547216,0,0.0462806,0
2212,3.41222,0.22119,0.979848,0,0.0260929,0.0466468
2212,0.888533,0.460663,0.694224,0,0.0618906,0.118471
211,0.55024,0.725775,0.971451,0,0,0
211,1.45357,0.330769,1.00093,0,0,0.190936
211,0.714733,0.348609,0.990212,0,0.0929274,0
2212,1.30495,0.530783,0.803904,0,0.0433509,0.0900435
211,0.469062,0.385263,0.959082,112,0,0
211,0.490425,0.746224,0.972538,0,0,0
211,1.69696,0.229441,1.00512,0,0.0245823,0.200549
2212,0.967422,0.369849,0.717595,0,0.0542916,0.103822
2212,1.04204,0.510851,0.746078,0,0.0949416,0.0725567
211,1.89502,0.327017,0.979345,0,0.035935,0.204715
211,0.287022,0.700119,0.908935,0,0,0
2212,2.05783,0.305483,0.912706,0,0.158206,0.464363
211,0.725872,0.479745,0.996266,0,0.0676585,0
2212,1.15282,0.382984,0.761278,0,0.0563058,0.0867018
321,2.3476,0.275067,0.983142,0,0.0325017,0.0452277
2212,0.90959,0.565928,0.742651,0,0.0565805,0.0516823
211,0.234684,1.2086,0.838077,66,0,0
211,0.276646,0.752064,0.899313,83,0,0
211,0.433509,0.431545,0.939454,0,0,0
2212,0.718547,0.514318,0.557681,77,0,0
211,0.528115,0.905476,0.967877,0,0,0
211,0.637217,0.988308,0.991369,0,0,0
211,1.38033,0.147249,0.986699,0,0.271229,0
2212,1.46975,0.135321,0.83587,0,0.0914168,0.0417029
211,0.797894,0.26411,0.985633,0,0.0270542,0
211,0.628061,0.71439,0.97592,0,0,0
211,0.345769,0.564757,0.923104,0,0,0
2212,0.942092,0.206909,0.715706,0,0.0556649,0.0898146
211,0.457771,0.946425,0.950181,0,0,0
211,0.291447,0.778153,0.897012,0,0,0
2212,0.885481,0.255729,0.694793,0,0.0703593,0.0839094
211,1.01335,0.594609,0.988185,0,0.0332799,0.0584573
211,0.254215,1.24742,0.863737,0,0,0
321,2.47211,0.134994,0.975408,0,0.088304,0.0596933
211,0.776379,0.581335,0.975754,0,0.0574502,0
321,2.79667,0.277702,0.959409,0,0.0386358,0.0379034
2212,0.955215,0.248972,0.704597,0,0.0869306,0
2212,0.78584,0.416565,0.641971,0,0.168414,0
321,1.66567,0.349077,0.967112,0,0.0297093,0.197848
2212,1.3434,0.354554,0.846563,0,0.0406958,0.0596933
2212,2.96162,0.265604,0.95027,0,0.0254978,0.047013
